"Start_Position"	"Hugo_Symbol"	"Variant_Classification"	"ShortVariantID"	"Freq"	"Heteroplasmy"	"Cancertype"
"8090"	13191	"MT-ND5"	"Silent"	"T:13191:C"	"5"	0.189431614516704	"BLADDER(< 5),BREAST(< 5),OVARIAN(< 5),PROSTATE(< 5),RENAL(< 5)"
"8091"	13192	"MT-ND5"	"Silent"	"C:13192:T"	"< 5"	0.0149180544718415	"BREAST(< 5),HEPATOPANCREATOBILIARY(< 5)"
"8092"	13193	"MT-ND5"	"Missense_Mutation"	"T:13193:C"	"< 5"	0.171202786100808	"BREAST(< 5),LUNG(< 5),RENAL(< 5)"
"8093"	13194	"MT-ND5"	"Silent"	"G:13194:A"	"16"	0.161059828186258	"BLADDER(< 5),BREAST(< 5),CHILDHOOD(< 5),COLORECTAL(< 5),LUNG(< 5),ORAL_OROPHARYNGEAL(< 5),RENAL(< 5),UPPER_GASTROINTESTINAL(< 5)"
"8094"	13195	"MT-ND5"	"Missense_Mutation"	"T:13195:C"	"< 5"	0.967129464815474	"SARCOMA(< 5)"
"8095"	13196	"MT-ND5"	"Missense_Mutation"	"T:13196:C"	"< 5"	0.170655963894117	"COLORECTAL(< 5),HAEMONC(< 5),LUNG(< 5),OVARIAN(< 5)"
"8096"	13198	"MT-ND5"	"Missense_Mutation"	"G:13198:A"	"14"	0.34049219221327	"BLADDER(< 5),BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5),PROSTATE(< 5),RENAL(< 5),SARCOMA(< 5),UPPER_GASTROINTESTINAL(< 5)"
"8097"	13199	"MT-ND5"	"Missense_Mutation"	"C:13199:T"	"< 5"	0.0143314129889199	"RENAL(< 5)"
"8098"	13201	"MT-ND5"	"Missense_Mutation"	"G:13201:A"	"12"	0.354703330180116	"ADULT_GLIOMA(< 5),BREAST(< 5),COLORECTAL(8),ENDOMETRIAL_CARCINOMA(< 5),PROSTATE(< 5)"
"8099"	13202	"MT-ND5"	"Missense_Mutation"	"C:13202:T"	"< 5"	0.0163820729899077	"ADULT_GLIOMA(< 5)"
"8100"	13204	"MT-ND5"	"Missense_Mutation"	"G:13204:A"	"6"	0.100466306110531	"BREAST(< 5),COLORECTAL(< 5),LUNG(< 5),RENAL(< 5),SARCOMA(< 5)"
"8101"	13205	"MT-ND5"	"Missense_Mutation"	"T:13205:C"	"< 5"	0.148668618671679	"BREAST(< 5),LUNG(< 5)"
"8102"	13206	"MT-ND5"	"Silent"	"C:13206:A"	"< 5"	0.0564259675793066	"UPPER_GASTROINTESTINAL(< 5)"
"8103"	13207	"MT-ND5"	"Missense_Mutation"	"T:13207:C"	"5"	0.208891625269798	"COLORECTAL(< 5),LUNG(< 5),RENAL(< 5),SARCOMA(< 5),UPPER_GASTROINTESTINAL(< 5)"
"8104"	13208	"MT-ND5"	"Missense_Mutation"	"G:13208:A"	"18"	0.165662811169526	"BREAST(5),COLORECTAL(< 5),HAEMONC(< 5),HEPATOPANCREATOBILIARY(< 5),LUNG(< 5),PROSTATE(< 5),RENAL(< 5),SARCOMA(< 5)"
"8105"	13208	"MT-ND5"	"Missense_Mutation"	"G:13208:C"	"< 5"	0.0737548828125	"RENAL(< 5)"
"8106"	13209	"MT-ND5"	"Silent"	"C:13209:T"	"< 5"	0.13425459174501	"RENAL(< 5),SARCOMA(< 5)"
"8107"	13210	"MT-ND5"	"Missense_Mutation"	"G:13210:A"	"< 5"	0.091550106895156	"COLORECTAL(< 5),PROSTATE(< 5),RENAL(< 5)"
"8108"	13213	"MT-ND5"	"Missense_Mutation"	"C:13213:A"	"< 5"	0.0106063284426374	"HAEMONC(< 5)"
"8109"	13214	"MT-ND5"	"Missense_Mutation"	"T:13214:C"	"< 5"	0.033382452391238	"BLADDER(< 5),BREAST(< 5),UPPER_GASTROINTESTINAL(< 5)"
"8110"	13215	"MT-ND5"	"Silent"	"T:13215:A"	"< 5"	0.899132348160928	"ENDOMETRIAL_CARCINOMA(< 5)"
"8111"	13215	"MT-ND5"	"Silent"	"T:13215:C"	"6"	0.0426999409747362	"BREAST(< 5),LUNG(< 5),RENAL(< 5)"
"8112"	13221	"MT-ND5"	"Silent"	"A:13221:G"	"< 5"	0.0201466025093313	"RENAL(< 5)"
"8113"	13224	"MT-ND5"	"Silent"	"T:13224:C"	"< 5"	0.0680542638145024	"BREAST(< 5)"
"8114"	13225	"MT-ND5"	"Missense_Mutation"	"G:13225:A"	"< 5"	0.162684179118457	"BREAST(< 5),ENDOMETRIAL_CARCINOMA(< 5),PROSTATE(< 5),RENAL(< 5)"
"8115"	13227	"MT-ND5"	"Silent"	"C:13227:T"	"< 5"	0.0125711829805523	"PROSTATE(< 5)"
"8116"	13230	"MT-ND5"	"Missense_Mutation"	"C:13230:A"	"< 5"	0.105899770936924	"SARCOMA(< 5)"
"8117"	13230	"MT-ND5"	"Silent"	"C:13230:T"	"< 5"	0.0540263167540227	"SARCOMA(< 5)"
"8118"	13238	"MT-ND5"	"Missense_Mutation"	"T:13238:C"	"< 5"	0.205531033009875	"COLORECTAL(< 5),HAEMONC(< 5),HEPATOPANCREATOBILIARY(< 5)"
"8119"	13239	"MT-ND5"	"Missense_Mutation"	"C:13239:A"	"< 5"	0.13507326007326	"BREAST(< 5)"
"8120"	13239	"MT-ND5"	"Silent"	"C:13239:T"	"< 5"	0.0114432020064793	"LUNG(< 5)"
"8121"	13240	"MT-ND5"	"Missense_Mutation"	"G:13240:A"	"8"	0.316487074343375	"ADULT_GLIOMA(< 5),BREAST(< 5),ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5),RENAL(< 5)"
"8122"	13240	"MT-ND5"	"Missense_Mutation"	"G:13240:C"	"< 5"	0.81997023190756	"BREAST(< 5),ENDOMETRIAL_CARCINOMA(< 5)"
"8123"	13241	"MT-ND5"	"Missense_Mutation"	"T:13241:C"	"< 5"	0.0278927511727729	"BREAST(< 5),OVARIAN(< 5),RENAL(< 5)"
"8124"	13243	"MT-ND5"	"Missense_Mutation"	"G:13243:A"	"5"	0.16323502998955	"BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),ORAL_OROPHARYNGEAL(< 5)"
"8125"	13243	"MT-ND5"	"Missense_Mutation"	"G:13243:C"	"< 5"	0.426682380671774	"ENDOMETRIAL_CARCINOMA(< 5)"
"8126"	13244	"MT-ND5"	"Missense_Mutation"	"C:13244:A"	"< 5"	0.0653330429642535	"BREAST(< 5)"
"8127"	13246	"MT-ND5"	"Missense_Mutation"	"T:13246:C"	"5"	0.0416983764219564	"BREAST(< 5),ENDOMETRIAL_CARCINOMA(< 5),HAEMONC(< 5),HEPATOPANCREATOBILIARY(< 5),RENAL(< 5)"
"8128"	13247	"MT-ND5"	"Missense_Mutation"	"T:13247:C"	"7"	0.135215011482334	"BREAST(< 5),COLORECTAL(< 5),LUNG(< 5),RENAL(< 5),SARCOMA(< 5)"
"8129"	13248	"MT-ND5"	"Missense_Mutation"	"C:13248:A"	"< 5"	0.0143494383834041	"LUNG(< 5)"
"8130"	13248	"MT-ND5"	"Silent"	"C:13248:T"	"< 5"	0.0128647805747382	"RENAL(< 5)"
"8131"	13249	"MT-ND5"	"Missense_Mutation"	"T:13249:C"	"< 5"	0.0912431490702956	"BREAST(< 5),SARCOMA(< 5)"
"8132"	13250	"MT-ND5"	"Missense_Mutation"	"C:13250:T"	"< 5"	0.0764985336133431	"BLADDER(< 5),COLORECTAL(< 5)"
"8133"	13254	"MT-ND5"	"Silent"	"T:13254:C"	"< 5"	0.0144863430277563	"HAEMONC(< 5)"
"8134"	13255	"MT-ND5"	"Missense_Mutation"	"T:13255:C"	"< 5"	0.0283715012722646	"COLORECTAL(< 5)"
"8135"	13259	"MT-ND5"	"Missense_Mutation"	"G:13259:A"	"< 5"	0.0619929826457744	"COLORECTAL(< 5),HAEMONC(< 5)"
"8136"	13260	"MT-ND5"	"Silent"	"T:13260:C"	"< 5"	0.114478893886553	"COLORECTAL(< 5),RENAL(< 5)"
"8137"	13261	"MT-ND5"	"Nonsense_Mutation"	"C:13261:T"	"< 5"	0.0225800670745757	"UPPER_GASTROINTESTINAL(< 5)"
"8138"	13267	"MT-ND5"	"Nonsense_Mutation"	"G:13267:A"	"< 5"	0.080804789208161	"COLORECTAL(< 5),ORAL_OROPHARYNGEAL(< 5),SARCOMA(< 5)"
"8139"	13268	"MT-ND5"	"Missense_Mutation"	"G:13268:A"	"18"	0.0896847250278986	"BLADDER(< 5),BREAST(5),COLORECTAL(< 5),LUNG(< 5),ORAL_OROPHARYNGEAL(< 5),RENAL(< 5),SARCOMA(< 5),UPPER_GASTROINTESTINAL(< 5)"
"8140"	13269	"MT-ND5"	"Silent"	"A:13269:G"	"7"	0.163011778246171	"BREAST(< 5),HAEMONC(< 5),MALIGNANT_MELANOMA(< 5),RENAL(< 5),SARCOMA(< 5),UPPER_GASTROINTESTINAL(< 5)"
"8141"	13271	"MT-ND5"	"Missense_Mutation"	"T:13271:C"	"6"	0.226336170500241	"ADULT_GLIOMA(< 5),BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5),RENAL(< 5)"
"8142"	13274	"MT-ND5"	"Missense_Mutation"	"T:13274:C"	"< 5"	0.0143831312336226	"OVARIAN(< 5),RENAL(< 5)"
"8143"	13276	"MT-ND5"	"Missense_Mutation"	"A:13276:G"	"< 5"	0.236309285627707	"BREAST(< 5),LUNG(< 5)"
"8144"	13277	"MT-ND5"	"Missense_Mutation"	"T:13277:C"	"5"	0.118351664824429	"BLADDER(< 5),ORAL_OROPHARYNGEAL(< 5),RENAL(< 5),SARCOMA(< 5)"
"8145"	13279	"MT-ND5"	"Missense_Mutation"	"G:13279:A"	"6"	0.29457572943448	"BREAST(< 5),ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5),RENAL(< 5),SARCOMA(< 5)"
"8146"	13279	"MT-ND5"	"Missense_Mutation"	"G:13279:C"	"< 5"	0.0207287240890949	"COLORECTAL(< 5)"
"8147"	13280	"MT-ND5"	"Missense_Mutation"	"T:13280:C"	"< 5"	0.746541427038465	"COLORECTAL(< 5)"
"8148"	13281	"MT-ND5"	"Silent"	"T:13281:C"	"< 5"	0.0853459745090144	"COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),PROSTATE(< 5)"
"8149"	13282	"MT-ND5"	"Missense_Mutation"	"A:13282:T"	"< 5"	0.0372958602354728	"BREAST(< 5)"
"8150"	13283	"MT-ND5"	"Missense_Mutation"	"C:13283:T"	"< 5"	0.0413576456138693	"PROSTATE(< 5)"
"8151"	13286	"MT-ND5"	"Missense_Mutation"	"T:13286:C"	"< 5"	0.209629748337778	"HAEMONC(< 5),LUNG(< 5),OVARIAN(< 5)"
"8152"	13287	"MT-ND5"	"Silent"	"C:13287:T"	"< 5"	0.391881565996641	"COLORECTAL(< 5),LUNG(< 5)"
"8153"	13288	"MT-ND5"	"Missense_Mutation"	"G:13288:A"	"12"	0.110946567805187	"BLADDER(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5),ORAL_OROPHARYNGEAL(< 5),OVARIAN(< 5),RENAL(< 5),SARCOMA(< 5)"
"8154"	13289	"MT-ND5"	"Missense_Mutation"	"G:13289:A"	"15"	0.248766126097393	"BREAST(< 5),COLORECTAL(5),ENDOCRINE(< 5),ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5),OVARIAN(< 5),RENAL(< 5)"
"8155"	13289	"MT-ND5"	"Missense_Mutation"	"G:13289:C"	"< 5"	0.323641842685343	"COLORECTAL(< 5)"
"8156"	13292	"MT-ND5"	"Missense_Mutation"	"T:13292:C"	"< 5"	0.019159456118665	"BREAST(< 5)"
"8157"	13293	"MT-ND5"	"Missense_Mutation"	"C:13293:A"	"< 5"	0.0152932817937695	"RENAL(< 5)"
"8158"	13297	"MT-ND5"	"Nonsense_Mutation"	"C:13297:T"	"< 5"	0.0448517207421532	"HAEMONC(< 5),LUNG(< 5)"
"8159"	13300	"MT-ND5"	"Missense_Mutation"	"C:13300:T"	"< 5"	0.0688343545734552	"BREAST(< 5)"
"8160"	13304	"MT-ND5"	"Missense_Mutation"	"A:13304:C"	"< 5"	0.0104805220486454	"RENAL(< 5)"
"8161"	13306	"MT-ND5"	"Silent"	"C:13306:T"	"< 5"	0.24372476742145	"COLORECTAL(< 5)"
"8162"	13307	"MT-ND5"	"Missense_Mutation"	"T:13307:C"	"< 5"	0.545319658016761	"BREAST(< 5),ENDOMETRIAL_CARCINOMA(< 5),HAEMONC(< 5),HEPATOPANCREATOBILIARY(< 5)"
"8163"	13309	"MT-ND5"	"Missense_Mutation"	"G:13309:A"	"22"	0.184709774948581	"BREAST(< 5),COLORECTAL(6),LUNG(< 5),OVARIAN(< 5),PROSTATE(< 5),RENAL(5),SARCOMA(< 5),UPPER_GASTROINTESTINAL(< 5)"
"8164"	13312	"MT-ND5"	"Missense_Mutation"	"T:13312:C"	"5"	0.234723533066102	"BREAST(< 5),COLORECTAL(< 5),HAEMONC(< 5),OVARIAN(< 5)"
"8165"	13313	"MT-ND5"	"Missense_Mutation"	"T:13313:C"	"< 5"	0.0165764264889629	"RENAL(< 5)"
"8166"	13317	"MT-ND5"	"Silent"	"G:13317:A"	"6"	0.317029821134129	"BREAST(< 5),COLORECTAL(< 5),LUNG(< 5),OVARIAN(< 5)"
"8167"	13318	"MT-ND5"	"Missense_Mutation"	"C:13318:T"	"< 5"	0.0204443325485517	"BREAST(< 5),COLORECTAL(< 5)"
"8168"	13319	"MT-ND5"	"Missense_Mutation"	"A:13319:T"	"< 5"	0.0196006881092634	"TESTICULAR_GERM_CELL_TUMOURS(< 5)"
"8169"	13322	"MT-ND5"	"Missense_Mutation"	"T:13322:C"	"5"	0.24686623999749	"BLADDER(< 5),BREAST(< 5),COLORECTAL(< 5),PROSTATE(< 5)"
"8170"	13324	"MT-ND5"	"Missense_Mutation"	"T:13324:C"	"< 5"	0.0165232281450842	"HEPATOPANCREATOBILIARY(< 5)"
"8171"	13325	"MT-ND5"	"Missense_Mutation"	"G:13325:A"	"5"	0.0710594517378851	"CHILDHOOD(< 5),COLORECTAL(< 5),HEPATOPANCREATOBILIARY(< 5),LUNG(< 5),RENAL(< 5)"
"8172"	13325	"MT-ND5"	"Missense_Mutation"	"G:13325:C"	"< 5"	0.0311995554261822	"LUNG(< 5)"
"8173"	13326	"MT-ND5"	"Silent"	"T:13326:C"	"5"	0.17826880776331	"BREAST(< 5),COLORECTAL(< 5),LUNG(< 5),PROSTATE(< 5)"
"8174"	13327	"MT-ND5"	"Missense_Mutation"	"A:13327:G"	"9"	0.230025748118945	"BREAST(< 5),HAEMONC(< 5),LUNG(< 5),OVARIAN(< 5),SARCOMA(< 5)"
"8175"	13328	"MT-ND5"	"Missense_Mutation"	"C:13328:T"	"< 5"	0.0934462602464502	"BREAST(< 5),HEPATOPANCREATOBILIARY(< 5)"
"8176"	13330	"MT-ND5"	"Missense_Mutation"	"C:13330:T"	"< 5"	0.0370700156665046	"BREAST(< 5),LUNG(< 5)"
"8177"	13331	"MT-ND5"	"Missense_Mutation"	"A:13331:G"	"< 5"	0.0139896886242953	"RENAL(< 5),SARCOMA(< 5)"
"8178"	13333	"MT-ND5"	"Missense_Mutation"	"G:13333:A"	"18"	0.1696849813221	"BREAST(< 5),COLORECTAL(6),ENDOMETRIAL_CARCINOMA(< 5),HEPATOPANCREATOBILIARY(< 5),MALIGNANT_MELANOMA(< 5),RENAL(< 5),SARCOMA(< 5),UPPER_GASTROINTESTINAL(< 5)"
"8179"	13336	"MT-ND5"	"Missense_Mutation"	"T:13336:C"	"< 5"	0.284603419522276	"HAEMONC(< 5),HEPATOPANCREATOBILIARY(< 5),ORAL_OROPHARYNGEAL(< 5)"
"8180"	13337	"MT-ND5"	"Missense_Mutation"	"T:13337:C"	"< 5"	0.386334709071465	"LUNG(< 5)"
"8181"	13339	"MT-ND5"	"Missense_Mutation"	"T:13339:C"	"< 5"	0.0991441195303361	"BLADDER(< 5),ENDOMETRIAL_CARCINOMA(< 5)"
"8182"	13341	"MT-ND5"	"Silent"	"C:13341:T"	"< 5"	0.197515863372485	"HEPATOPANCREATOBILIARY(< 5)"
"8183"	13344	"MT-ND5"	"Silent"	"A:13344:G"	"< 5"	0.0917445244294685	"HAEMONC(< 5)"
"8184"	13345	"MT-ND5"	"Missense_Mutation"	"G:13345:A"	"12"	0.184219485778614	"BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5),PROSTATE(< 5),RENAL(< 5),SARCOMA(< 5)"
"8185"	13346	"MT-ND5"	"Missense_Mutation"	"C:13346:T"	"< 5"	0.0476260908149682	"UPPER_GASTROINTESTINAL(< 5)"
"8186"	13349	"MT-ND5"	"Missense_Mutation"	"T:13349:C"	"< 5"	0.139211218725818	"BREAST(< 5),COLORECTAL(< 5),OVARIAN(< 5),RENAL(< 5)"
"8187"	13350	"MT-ND5"	"Silent"	"A:13350:G"	"< 5"	0.80156134924142	"COLORECTAL(< 5)"
"8188"	13352	"MT-ND5"	"Missense_Mutation"	"T:13352:C"	"< 5"	0.199910280261353	"COLORECTAL(< 5),HAEMONC(< 5),ORAL_OROPHARYNGEAL(< 5)"
"8189"	13354	"MT-ND5"	"Missense_Mutation"	"T:13354:C"	"< 5"	0.39366834258606	"COLORECTAL(< 5),RENAL(< 5)"
"8190"	13355	"MT-ND5"	"Missense_Mutation"	"T:13355:C"	"< 5"	0.275796767341728	"BREAST(< 5),COLORECTAL(< 5),PROSTATE(< 5)"
"8191"	13356	"MT-ND5"	"Silent"	"T:13356:C"	"< 5"	0.363769433569492	"OVARIAN(< 5),PROSTATE(< 5)"
"8192"	13357	"MT-ND5"	"Missense_Mutation"	"A:13357:G"	"< 5"	0.0286273329319687	"BREAST(< 5)"
"8193"	13358	"MT-ND5"	"Missense_Mutation"	"T:13358:C"	"< 5"	0.147609953731735	"LUNG(< 5),RENAL(< 5),SARCOMA(< 5)"
"8194"	13359	"MT-ND5"	"Missense_Mutation"	"G:13359:C"	"< 5"	0.0143047534429143	"COLORECTAL(< 5)"
"8195"	13359	"MT-ND5"	"Silent"	"G:13359:A"	"8"	0.27360053131539	"ADULT_GLIOMA(< 5),COLORECTAL(< 5),HAEMONC(< 5),OVARIAN(< 5),RENAL(< 5),SARCOMA(< 5),UPPER_GASTROINTESTINAL(< 5)"
"8196"	13360	"MT-ND5"	"Missense_Mutation"	"T:13360:C"	"< 5"	0.177105937072236	"BLADDER(< 5),COLORECTAL(< 5)"
"8197"	13361	"MT-ND5"	"Missense_Mutation"	"G:13361:A"	"6"	0.213921509575063	"BLADDER(< 5),BREAST(< 5),OVARIAN(< 5),RENAL(< 5),SARCOMA(< 5)"
"8198"	13363	"MT-ND5"	"Missense_Mutation"	"T:13363:C"	"< 5"	0.142085266337653	"BREAST(< 5),HEPATOPANCREATOBILIARY(< 5)"
"8199"	13366	"MT-ND5"	"Nonsense_Mutation"	"G:13366:A"	"8"	0.153943396884642	"BLADDER(< 5),BREAST(< 5),HEPATOPANCREATOBILIARY(< 5),LUNG(< 5),PROSTATE(< 5),RENAL(< 5)"
"8200"	13367	"MT-ND5"	"Missense_Mutation"	"G:13367:A"	"17"	0.290947959444617	"BREAST(< 5),COLORECTAL(< 5),HAEMONC(< 5),LUNG(< 5),NASOPHARYNGEAL(< 5),OVARIAN(< 5),RENAL(< 5),SARCOMA(< 5),TESTICULAR_GERM_CELL_TUMOURS(< 5)"
"8201"	13368	"MT-ND5"	"Silent"	"G:13368:A"	"21"	0.089503140840711	"BLADDER(< 5),BREAST(8),CHILDHOOD(< 5),COLORECTAL(5),HAEMONC(< 5),LUNG(< 5),RENAL(< 5),SARCOMA(< 5)"
"8202"	13369	"MT-ND5"	"Missense_Mutation"	"T:13369:C"	"25"	0.102021579164067	"ADULT_GLIOMA(< 5),BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),HAEMONC(9),LUNG(< 5),OVARIAN(< 5),RENAL(< 5),SARCOMA(< 5),UPPER_GASTROINTESTINAL(< 5)"
"8203"	13369	"MT-ND5"	"Missense_Mutation"	"T:13369:G"	"< 5"	0.0818916373370347	"BLADDER(< 5)"
"8204"	13371	"MT-ND5"	"Silent"	"C:13371:A"	"< 5"	0.0317756092776933	"RENAL(< 5)"
"8205"	13371	"MT-ND5"	"Silent"	"C:13371:T"	"< 5"	0.0239721773692709	"COLORECTAL(< 5)"
"8206"	13372	"MT-ND5"	"Missense_Mutation"	"A:13372:G"	"< 5"	0.243886872960012	"PROSTATE(< 5)"
"8207"	13373	"MT-ND5"	"Missense_Mutation"	"T:13373:C"	"< 5"	0.0872224049626221	"COLORECTAL(< 5),RENAL(< 5)"
"8208"	13376	"MT-ND5"	"Missense_Mutation"	"T:13376:C"	"5"	0.495642409400299	"ENDOMETRIAL_CARCINOMA(< 5),HAEMONC(< 5),LUNG(< 5),RENAL(< 5),SARCOMA(< 5)"
"8209"	13385	"MT-ND5"	"Missense_Mutation"	"T:13385:C"	"5"	0.451176908515901	"COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),PROSTATE(< 5),RENAL(< 5)"
"8210"	13386	"MT-ND5"	"Silent"	"T:13386:C"	"< 5"	0.0428742813101019	"LUNG(< 5),RENAL(< 5)"
"8211"	13388	"MT-ND5"	"Missense_Mutation"	"A:13388:G"	"< 5"	0.709142880815278	"RENAL(< 5)"
"8212"	13389	"MT-ND5"	"Silent"	"C:13389:T"	"< 5"	0.0427643133122585	"COLORECTAL(< 5)"
"8213"	13392	"MT-ND5"	"Silent"	"T:13392:C"	"< 5"	0.0149241356438106	"BLADDER(< 5)"
"8214"	13393	"MT-ND5"	"Missense_Mutation"	"G:13393:A"	"8"	0.0761689545355963	"BLADDER(< 5),BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5)"
"8215"	13393	"MT-ND5"	"Missense_Mutation"	"G:13393:C"	"< 5"	0.0890922445981514	"BREAST(< 5)"
"8216"	13395	"MT-ND5"	"Silent"	"A:13395:G"	"5"	0.246734931509067	"BLADDER(< 5),ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5),SINONASAL(< 5)"
"8217"	13396	"MT-ND5"	"Nonsense_Mutation"	"C:13396:T"	"< 5"	0.11765720693522	"COLORECTAL(< 5)"
"8218"	13399	"MT-ND5"	"Missense_Mutation"	"G:13399:A"	"10"	0.299192084053772	"ADULT_GLIOMA(< 5),CARCINOMA_OF_UNKNOWN_PRIMARY(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5),RENAL(< 5)"
"8219"	13400	"MT-ND5"	"Missense_Mutation"	"A:13400:G"	"< 5"	0.0887866605882272	"LUNG(< 5)"
"8220"	13401	"MT-ND5"	"Silent"	"T:13401:C"	"< 5"	0.116506887074879	"COLORECTAL(< 5),RENAL(< 5)"
"8221"	13402	"MT-ND5"	"Missense_Mutation"	"A:13402:G"	"< 5"	0.0429850559485312	"BLADDER(< 5),RENAL(< 5)"
"8222"	13403	"MT-ND5"	"Missense_Mutation"	"T:13403:C"	"< 5"	0.224130434782609	"BREAST(< 5)"
"8223"	13404	"MT-ND5"	"Silent"	"T:13404:C"	"< 5"	0.0527054015802211	"BREAST(< 5),LUNG(< 5),RENAL(< 5),UPPER_GASTROINTESTINAL(< 5)"
"8224"	13406	"MT-ND5"	"Missense_Mutation"	"G:13406:A"	"25"	0.257641769341192	"BLADDER(< 5),BREAST(< 5),COLORECTAL(< 5),ENDOCRINE(< 5),ENDOMETRIAL_CARCINOMA(< 5),HAEMONC(< 5),HEPATOPANCREATOBILIARY(< 5),LUNG(< 5),OVARIAN(< 5),PROSTATE(< 5),RENAL(< 5),SARCOMA(< 5)"
"8225"	13411	"MT-ND5"	"Missense_Mutation"	"A:13411:G"	"< 5"	0.0175393215915163	"BREAST(< 5),SARCOMA(< 5)"
"8226"	13412	"MT-ND5"	"Missense_Mutation"	"T:13412:C"	"< 5"	0.659126689377694	"BREAST(< 5)"
"8227"	13414	"MT-ND5"	"Nonsense_Mutation"	"G:13414:A"	"9"	0.205816154541724	"BREAST(< 5),COLORECTAL(< 5),HEPATOPANCREATOBILIARY(< 5),LUNG(< 5),OVARIAN(< 5),PROSTATE(< 5)"
"8228"	13415	"MT-ND5"	"Missense_Mutation"	"G:13415:A"	"11"	0.292398574576388	"BREAST(< 5),COLORECTAL(< 5),HEPATOPANCREATOBILIARY(< 5),RENAL(< 5),UPPER_GASTROINTESTINAL(< 5)"
"8229"	13417	"MT-ND5"	"Nonsense_Mutation"	"G:13417:A"	"6"	0.13523335482534	"BLADDER(< 5),BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),PROSTATE(< 5),RENAL(< 5)"
"8230"	13418	"MT-ND5"	"Missense_Mutation"	"G:13418:A"	"9"	0.162272828862882	"BLADDER(< 5),BREAST(< 5),LUNG(< 5),ORAL_OROPHARYNGEAL(< 5),PROSTATE(< 5),RENAL(< 5)"
"8231"	13421	"MT-ND5"	"Missense_Mutation"	"T:13421:C"	"< 5"	0.0502607715498091	"LUNG(< 5),OVARIAN(< 5)"
"8232"	13424	"MT-ND5"	"Missense_Mutation"	"T:13424:C"	"6"	0.150563541872618	"BREAST(< 5),COLORECTAL(< 5),SARCOMA(< 5)"
"8233"	13430	"MT-ND5"	"Missense_Mutation"	"C:13430:T"	"< 5"	0.0155716984255649	"BREAST(< 5),COLORECTAL(< 5)"
"8234"	13431	"MT-ND5"	"Silent"	"C:13431:T"	"< 5"	0.0621995256511613	"COLORECTAL(< 5)"
"8235"	13432	"MT-ND5"	"Missense_Mutation"	"A:13432:G"	"< 5"	0.0107810781078108	"SARCOMA(< 5)"
"8236"	13433	"MT-ND5"	"Missense_Mutation"	"T:13433:C"	"< 5"	0.337131928298986	"HAEMONC(< 5),HEPATOPANCREATOBILIARY(< 5),UPPER_GASTROINTESTINAL(< 5)"
"8237"	13434	"MT-ND5"	"Silent"	"A:13434:G"	"< 5"	0.930527086844727	"OVARIAN(< 5),SARCOMA(< 5)"
"8238"	13435	"MT-ND5"	"Missense_Mutation"	"C:13435:A"	"< 5"	0.0877483752025177	"LUNG(< 5)"
"8239"	13435	"MT-ND5"	"Missense_Mutation"	"C:13435:T"	"< 5"	0.018895243611091	"HEPATOPANCREATOBILIARY(< 5)"
"8240"	13436	"MT-ND5"	"Missense_Mutation"	"C:13436:T"	"< 5"	0.0375547320077913	"CHILDHOOD(< 5),COLORECTAL(< 5)"
"8241"	13437	"MT-ND5"	"Silent"	"T:13437:C"	"< 5"	0.17631500612965	"BREAST(< 5),COLORECTAL(< 5),PROSTATE(< 5)"
"8242"	13438	"MT-ND5"	"Missense_Mutation"	"C:13438:T"	"< 5"	0.0742147840041922	"ENDOMETRIAL_CARCINOMA(< 5)"
"8243"	13439	"MT-ND5"	"Missense_Mutation"	"T:13439:C"	"5"	0.0424442742139603	"BLADDER(< 5),COLORECTAL(< 5),PROSTATE(< 5),RENAL(< 5)"
"8244"	13443	"MT-ND5"	"Silent"	"T:13443:C"	"< 5"	0.181249627858843	"COLORECTAL(< 5),LUNG(< 5),RENAL(< 5)"
"8245"	13444	"MT-ND5"	"Missense_Mutation"	"T:13444:C"	"6"	0.133704270689306	"BLADDER(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),PROSTATE(< 5),RENAL(< 5)"
"8246"	13445	"MT-ND5"	"Missense_Mutation"	"C:13445:T"	"< 5"	0.0966486086190324	"RENAL(< 5),UPPER_GASTROINTESTINAL(< 5)"
